,,,5oclock shadow,,age,,arched eyebrows,,attractive,,bags under eyes,,bald,,bangs,,beard,,big lips,,big nose,,black hair,,blond hair,,blurry,,brown hair ,,bushy eyebrows,,chubby,,double chin,,expression,,gender ,,glasses ,,goatee,,gray hair ,,heavy makeup,,high cheekbones,,mouth open,,mustache,,narrow eyes,,oval face,,pale skin,,pitch,pointy nose,,race,receding hairline,,rosy cheeks,,sideburns,,straight hair,,wavy hair,,wearing earrings,,wearing hat,,wearing lipstick ,,wearing necklace,,wearing necktie,,yaw,young,,chin size,color beard ,,color background ,,color clothes middle,,color clothes sides,,color eyes,,color hair,,color mustache ,,color skin,,eyebrows corners,eyebrows position ,eyebrows size,eyes corners,eyes distance ,eyes position ,eyes shape,glasses rim,hair beard,hair color type,,hair forehead,hair length,hair mustache,hair sides,hair top,head shape,head width ,mouth corners,mouth height,mouth width,nose shape,nose width,teeth visible 
"5oclock shadow: no (2%), age: 21 (60%), arched eyebrows: no (52%), attractive: no (15%), bags under eyes: no (69%), bald: no (88%), bangs: no (64%), beard: no (29%), big lips: no (44%), big nose: no (42%), black hair: yes (73%), blond hair: no, blurry: no (39%), brown hair: no (67%), bushy eyebrows: yes (23%), chubby: no (89%), double chin: no, expression: neutral (76%), gender: male (73%), glasses: no, goatee: no (73%), gray hair: no, heavy makeup: no (97%), high cheekbones: no (81%), mouth open: no (88%), mustache: no (64%), narrow eyes: no (56%), oval face: yes (34%), pale skin: yes (18%), pitch: -9.49, pointy nose: no (46%), race: white, receding hairline: no (44%), rosy cheeks: no, sideburns: no (83%), straight hair: yes (38%), wavy hair: no (89%), wearing earrings: no (76%), wearing hat: no (58%), wearing lipstick: no (96%), wearing necklace: no, wearing necktie: no (34%), yaw: -7.03, young: yes (88%), chin size: large, color clothes middle: d0d0c9 (1%), color eyes: 4d443f (80%), color hair: 2c2a28, color skin: 8d847f (99%), eyebrows corners: low, eyebrows position: low, eyebrows size: extra thin, eyes corners: low, eyes distance: average, eyes position: high, eyes shape: thin, glasses rim: no, hair beard: none, hair color type: black, hair forehead: no, hair length: none, hair mustache: none, hair sides: very thin, hair top: short, head shape: heart, head width: extra narrow, mouth corners: low, mouth height: thin, mouth width: extra small, nose shape: extra straight, nose width: extra wide, teeth visible: yes,",4,D37A3,0,2,21,60,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5oclock shadow: no (37%), age: 33 (60%), arched eyebrows: no (44%), attractive: no (67%), bags under eyes: no (65%), bald: no (23%), bangs: no (92%), beard: no (41%), big lips: no (19%), big nose: no (10%), black hair: yes (97%), blond hair: no, blurry: no (34%), brown hair: no, bushy eyebrows: yes (6%), chubby: no (15%), double chin: no (47%), expression: neutral (67%), gender: male (63%), glasses: no, goatee: no (71%), gray hair: no (86%), heavy makeup: no (95%), high cheekbones: no (50%), mouth open: no (97%), mustache: no (51%), narrow eyes: no, oval face: yes (66%), pale skin: no (35%), pitch: -9.84, pointy nose: no (91%), race: white, receding hairline: yes (38%), rosy cheeks: no, sideburns: no (95%), straight hair: yes (33%), wavy hair: no, wearing earrings: no (52%), wearing hat: no (81%), wearing lipstick: no (91%), wearing necklace: no (95%), wearing necktie: no (9%), yaw: 0.01, young: yes (47%), chin size: extra large, color clothes middle: c0c0ba (1%), color eyes: 6c6760 (51%), color hair: 322b25 (75%), color skin: 8b7972, eyebrows corners: extra raised, eyebrows position: extra low, eyebrows size: extra thin, eyes corners: average, eyes distance: average, eyes position: extra low, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: brown (75%), hair forehead: no, hair length: none, hair mustache: none, hair sides: very thin, hair top: short, head shape: rect, head width: extra narrow, mouth corners: low, mouth height: thin, mouth width: extra small, nose shape: extra straight, nose width: extra narrow, teeth visible: yes,",5,D37A3,0,37,33,60,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5oclock shadow: no (57%), age: 19 (60%), arched eyebrows: no (80%), attractive: no (52%), bags under eyes: no (43%), bald: yes (26%), bangs: no (86%), beard: no (28%), big lips: no (38%), big nose: no (13%), black hair: no (16%), blond hair: no (89%), blurry: no (0%), brown hair: no (89%), bushy eyebrows: no (98%), chubby: no (30%), double chin: no (46%), expression: neutral (69%), gender: male (40%), glasses: no, goatee: no (62%), gray hair: no (25%), heavy makeup: no, high cheekbones: no (60%), mouth open: no, mustache: no (49%), narrow eyes: no, oval face: yes (23%), pale skin: yes (45%), pitch: -8.22, pointy nose: no (52%), race: white, receding hairline: yes (63%), rosy cheeks: no, sideburns: no (78%), straight hair: no (25%), wavy hair: no, wearing earrings: no (75%), wearing hat: no (57%), wearing lipstick: no (89%), wearing necklace: no (94%), wearing necktie: no (14%), yaw: 10.26, young: no (1%), chin size: extra small, color hair: 696762 (58%), color skin: ab9d9b, eyebrows corners: average, eyebrows position: low, eyebrows size: extra thin, eyes corners: average, eyes distance: average, eyes position: average, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: blond (58%), hair forehead: no, hair length: none, hair mustache: none, hair sides: very thin, hair top: very short, head shape: heart, head width: narrow, mouth corners: average, mouth height: extra thin, mouth width: extra small, nose shape: extra straight, nose width: extra wide, teeth visible: yes,",GT,D37A3,0,57,19,60,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5oclock shadow: no (28%), age: 20 (60%), arched eyebrows: no (76%), attractive: yes (42%), bags under eyes: no (39%), bald: no (70%), bangs: no (84%), beard: no (61%), big lips: no (41%), big nose: no (37%), black hair: no (3%), blond hair: no (86%), blurry: no (78%), brown hair: no (8%), bushy eyebrows: no (50%), chubby: no (98%), double chin: no (99%), expression: neutral (67%), gender: male (54%), glasses: no, goatee: no, gray hair: no (91%), heavy makeup: no (92%), high cheekbones: no (85%), mouth open: no, mustache: no, narrow eyes: no, oval face: yes (31%), pale skin: yes (87%), pitch: -9.37, pointy nose: no (48%), race: white, receding hairline: no (12%), rosy cheeks: no, sideburns: no, straight hair: yes (46%), wavy hair: no (89%), wearing earrings: no (84%), wearing hat: no (92%), wearing lipstick: no (78%), wearing necklace: no, wearing necktie: no (7%), yaw: 4.2, young: yes (75%), chin size: average, color clothes middle: f7feff (47%), color eyes: 685855 (43%), color hair: 433733 (94%), color skin: b1a19e (98%), eyebrows corners: extra low, eyebrows position: average, eyebrows size: extra thin, eyes corners: low, eyes distance: average, eyes position: extra high, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: brown (94%), hair forehead: no, hair length: none, hair mustache: none, hair sides: very thin, hair top: short, head shape: average, head width: extra narrow, mouth corners: average, mouth height: extra thin, mouth width: small, nose shape: extra straight, nose width: extra wide, teeth visible: yes,",IT,D37A3,0,28,20,60,0,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5oclock shadow: no (35%), age: 24 (60%), arched eyebrows: no (64%), attractive: no (88%), bags under eyes: no (32%), bald: no (99%), bangs: yes (9%), beard: no (56%), big lips: no (61%), big nose: no (12%), black hair: yes (77%), blond hair: no, blurry: yes (18%), brown hair: no (63%), bushy eyebrows: yes (44%), chubby: no (9%), double chin: no (48%), expression: neutral (88%), gender: male (81%), glasses: yes, goatee: no (84%), gray hair: no (98%), heavy makeup: no (88%), high cheekbones: no (67%), mouth open: no, mustache: no (60%), narrow eyes: no (9%), oval face: yes (43%), pale skin: no (75%), pitch: -10.17, pointy nose: no, race: asian, receding hairline: no (97%), rosy cheeks: no, sideburns: no (94%), straight hair: yes (2%), wavy hair: no (36%), wearing earrings: no (89%), wearing hat: no (12%), wearing lipstick: no (96%), wearing necklace: no (83%), wearing necktie: no (42%), yaw: -5.59, young: yes (34%), chin size: extra large, color background: 4f4431 (0%), color clothes middle: 19150f (2%), color eyes: 312b22 (92%), color hair: 28281e (96%), color skin: 7f6049, eyebrows corners: average, eyebrows position: extra low, eyebrows size: extra thin, eyes corners: average, eyes distance: average, eyes position: extra low, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: brown (96%), hair forehead: yes, hair length: none, hair mustache: none, hair sides: thin, hair top: very short, head shape: extra rect, head width: extra narrow, mouth corners: extra low, mouth height: thin, mouth width: extra small, nose shape: extra straight, nose width: wide, teeth visible: no,",1,D39A1,0,35,24,60,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5oclock shadow: no (48%), age: 37 (60%), arched eyebrows: no (99%), attractive: no (96%), bags under eyes: no (68%), bald: no (53%), bangs: no (91%), beard: no (54%), big lips: no (77%), big nose: yes (1%), black hair: yes, blond hair: no, blurry: yes (20%), brown hair: no, bushy eyebrows: no (11%), chubby: yes (27%), double chin: no (13%), expression: neutral (80%), gender: male (84%), glasses: yes, goatee: no (83%), gray hair: no (60%), heavy makeup: no (83%), high cheekbones: no (67%), mouth open: no (86%), mustache: no (41%), narrow eyes: no (59%), oval face: yes (39%), pale skin: no (60%), pitch: -8.84, pointy nose: no, race: white (99%), receding hairline: no (27%), rosy cheeks: no, sideburns: no (98%), straight hair: yes (56%), wavy hair: no (79%), wearing earrings: no (86%), wearing hat: no (60%), wearing lipstick: no (98%), wearing necklace: no (98%), wearing necktie: yes (0%), yaw: -4.22, young: no (12%), chin size: extra large, color background: 221e16 (1%), color clothes middle: 221e16 (2%), color eyes: 221f18 (84%), color hair: 090906 (99%), color skin: 7b5b49, eyebrows corners: low, eyebrows position: extra low, eyebrows size: thin, eyes corners: low, eyes distance: close, eyes position: low, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: black (99%), hair forehead: no, hair length: none, hair mustache: none, hair sides: thin, hair top: short, head shape: extra rect, head width: extra narrow, mouth corners: extra low, mouth height: extra thin, mouth width: extra small, nose shape: extra straight, nose width: wide, teeth visible: no,",2,D39A1,0,48,37,60,0,99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5oclock shadow: no (35%), age: 34 (60%), arched eyebrows: no, attractive: no, bags under eyes: no (87%), bald: no (49%), bangs: no (90%), beard: no (36%), big lips: no (39%), big nose: yes (10%), black hair: yes (98%), blond hair: no, blurry: yes (1%), brown hair: no (86%), bushy eyebrows: no (11%), chubby: yes (26%), double chin: no (26%), expression: neutral, gender: male (87%), glasses: yes, goatee: no (61%), gray hair: no (82%), heavy makeup: no (85%), high cheekbones: no (70%), mouth open: no (61%), mustache: no (28%), narrow eyes: no, oval face: yes (42%), pale skin: no (87%), pitch: -9.4, pointy nose: no, race: asian (65%), receding hairline: no (38%), rosy cheeks: no (96%), sideburns: no (82%), straight hair: yes (31%), wavy hair: no (76%), wearing earrings: no (73%), wearing hat: no (21%), wearing lipstick: no (99%), wearing necklace: no (73%), wearing necktie: no (28%), yaw: -8.79, young: yes (18%), chin size: large, color background: 1f1b13 (1%), color clothes middle: 99918d (6%), color eyes: 211d15 (86%), color hair: 20201c, color skin: 72553f, eyebrows corners: low, eyebrows position: extra low, eyebrows size: extra thin, eyes corners: average, eyes distance: far, eyes position: average, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: black, hair forehead: yes, hair length: none, hair mustache: none, hair sides: thin, hair top: very short, head shape: extra rect, head width: extra narrow, mouth corners: extra low, mouth height: average, mouth width: extra small, nose shape: extra straight, nose width: extra wide, teeth visible: no,",GT,D39A1,0,35,34,60,0,999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5oclock shadow: no (22%), age: 43 (60%), arched eyebrows: no (92%), attractive: no (90%), bags under eyes: no (55%), bald: no (59%), bangs: no, beard: no (33%), big lips: no (30%), big nose: yes (30%), black hair: yes (89%), blond hair: no, blurry: no (5%), brown hair: no (74%), bushy eyebrows: yes (25%), chubby: yes (31%), double chin: no (21%), expression: neutral, gender: male (97%), glasses: yes, goatee: no (58%), gray hair: no (91%), heavy makeup: no (94%), high cheekbones: no (74%), mouth open: no (90%), mustache: no (28%), narrow eyes: no (67%), oval face: yes (35%), pale skin: no (84%), pitch: -9.49, pointy nose: no, race: asian (52%), receding hairline: no (41%), rosy cheeks: no, sideburns: no (79%), straight hair: yes (17%), wavy hair: no (57%), wearing earrings: no (76%), wearing hat: no (13%), wearing lipstick: no, wearing necklace: no (80%), wearing necktie: no (27%), yaw: -4.9, young: yes (35%), chin size: average, color background: 4a3f2c (0%), color clothes middle: 13100b (2%), color eyes: 332e1f (88%), color hair: 2c2820 (99%), color skin: 805c44, eyebrows corners: low, eyebrows position: extra low, eyebrows size: extra thin, eyes corners: average, eyes distance: average, eyes position: low, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: brown (99%), hair forehead: yes, hair length: none, hair mustache: none, hair sides: thin, hair top: very short, head shape: extra rect, head width: extra narrow, mouth corners: extra low, mouth height: thin, mouth width: extra small, nose shape: extra straight, nose width: wide, teeth visible: no,",1,D39A2,0,22,43,60,0,92,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5oclock shadow: no (55%), age: 24 (60%), arched eyebrows: no (44%), attractive: no (98%), bags under eyes: no (39%), bald: no (86%), bangs: no (41%), beard: no (71%), big lips: no (41%), big nose: no (9%), black hair: yes (83%), blond hair: no, blurry: yes (31%), brown hair: no (63%), bushy eyebrows: yes (44%), chubby: no (2%), double chin: no (43%), expression: neutral (47%), gender: male (39%), glasses: yes, goatee: no (88%), gray hair: no, heavy makeup: no (89%), high cheekbones: no (20%), mouth open: no (73%), mustache: no (71%), narrow eyes: yes (2%), oval face: yes (55%), pale skin: no, pitch: -9.84, pointy nose: no, race: asian, receding hairline: no (56%), rosy cheeks: no, sideburns: no, straight hair: yes (4%), wavy hair: no (70%), wearing earrings: no (32%), wearing hat: no (0%), wearing lipstick: no (91%), wearing necklace: no (57%), wearing necktie: no (76%), yaw: -6.64, young: yes (56%), chin size: extra large, color clothes middle: 2a1b12 (1%), color eyes: 2e261d (97%), color hair: 27271f (51%), color skin: 724d37, eyebrows corners: low, eyebrows position: extra low, eyebrows size: extra thin, eyes corners: average, eyes distance: average, eyes position: extra low, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: brown (51%), hair forehead: yes, hair length: none, hair mustache: none, hair sides: very thin, hair top: very short, head shape: extra rect, head width: narrow, mouth corners: extra low, mouth height: extra thin, mouth width: extra small, nose shape: extra straight, nose width: average, teeth visible: no,",2,D39A2,0,55,24,60,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5oclock shadow: no (34%), age: 44 (60%), arched eyebrows: no (90%), attractive: no, bags under eyes: no (65%), bald: no (40%), bangs: no, beard: no (29%), big lips: no (58%), big nose: yes (25%), black hair: yes, blond hair: no, blurry: yes (21%), brown hair: no (93%), bushy eyebrows: yes (6%), chubby: yes (55%), double chin: yes (8%), expression: neutral (80%), gender: male (97%), glasses: yes, goatee: no (51%), gray hair: no (62%), heavy makeup: no (84%), high cheekbones: no (61%), mouth open: no (80%), mustache: no (14%), narrow eyes: no (44%), oval face: yes (32%), pale skin: no (93%), pitch: -9.62, pointy nose: no, race: white, receding hairline: no (18%), rosy cheeks: no, sideburns: no (75%), straight hair: yes (42%), wavy hair: no (82%), wearing earrings: no (76%), wearing hat: no (37%), wearing lipstick: no, wearing necklace: no (90%), wearing necktie: yes (1%), yaw: -0.88, young: no (11%), chin size: large, color clothes middle: 402f1d (1%), color eyes: 251f1a (96%), color hair: 0a0907, color skin: 6f4b35, eyebrows corners: low, eyebrows position: extra low, eyebrows size: extra thin, eyes corners: average, eyes distance: close, eyes position: low, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: black, hair forehead: no, hair length: none, hair mustache: none, hair sides: thin, hair top: short, head shape: extra rect, head width: narrow, mouth corners: extra low, mouth height: extra thin, mouth width: extra small, nose shape: extra straight, nose width: wide, teeth visible: no,",GT,D39A2,0,34,44,60,0,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5oclock shadow: no (16%), age: 35 (60%), arched eyebrows: no, attractive: no (88%), bags under eyes: no (77%), bald: no (67%), bangs: no, beard: no (18%), big lips: no (70%), big nose: no (6%), black hair: yes, blond hair: no, blurry: yes (23%), brown hair: no (98%), bushy eyebrows: yes (21%), chubby: yes (20%), double chin: no (29%), expression: neutral (95%), gender: male, glasses: yes, goatee: no (43%), gray hair: no (82%), heavy makeup: no (88%), high cheekbones: no (79%), mouth open: no, mustache: no (14%), narrow eyes: no (47%), oval face: yes (30%), pale skin: no (73%), pitch: -8.84, pointy nose: no, race: white, receding hairline: no (55%), rosy cheeks: no, sideburns: no (63%), straight hair: yes (53%), wavy hair: no (80%), wearing earrings: no (95%), wearing hat: no (35%), wearing lipstick: no, wearing necklace: no, wearing necktie: no (4%), yaw: -3.33, young: yes (9%), chin size: extra large, color background: 322c21 (0%), color clothes middle: 44331f (1%), color eyes: 271f17 (92%), color hair: 090906, color skin: 7d563d, eyebrows corners: low, eyebrows position: extra low, eyebrows size: extra thin, eyes corners: extra raised, eyes distance: average, eyes position: low, eyes shape: round, glasses rim: no, hair beard: none, hair color type: black, hair forehead: no, hair length: none, hair mustache: none, hair sides: thin, hair top: short, head shape: extra rect, head width: narrow, mouth corners: extra low, mouth height: extra thin, mouth width: extra small, nose shape: extra straight, nose width: extra wide, teeth visible: yes,",1,D39A3,0,16,35,60,0,999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5oclock shadow: no (60%), age: 29 (60%), arched eyebrows: no (63%), attractive: no (82%), bags under eyes: no (74%), bald: no (93%), bangs: no (22%), beard: no (74%), big lips: no (70%), big nose: no (31%), black hair: yes (99%), blond hair: no, blurry: yes (42%), brown hair: no (76%), bushy eyebrows: yes (22%), chubby: no (14%), double chin: no (50%), expression: neutral (48%), gender: male (47%), glasses: yes, goatee: no (97%), gray hair: no, heavy makeup: no (84%), high cheekbones: no (43%), mouth open: no (99%), mustache: no (77%), narrow eyes: no (8%), oval face: yes (56%), pale skin: no (67%), pitch: -9.78, pointy nose: no, race: asian, receding hairline: no (75%), rosy cheeks: no, sideburns: no, straight hair: yes (24%), wavy hair: no (63%), wearing earrings: no (61%), wearing hat: no (18%), wearing lipstick: no (88%), wearing necklace: no (73%), wearing necktie: no (56%), yaw: -5.77, young: yes (31%), chin size: extra large, color background: 221d15 (1%), color clothes middle: c9b19a (3%), color eyes: 2b2621 (94%), color hair: 1b1a13 (95%), color skin: 7e5e4a, eyebrows corners: low, eyebrows position: extra low, eyebrows size: extra thin, eyes corners: low, eyes distance: average, eyes position: extra low, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: black (95%), hair forehead: yes, hair length: none, hair mustache: none, hair sides: very thin, hair top: very short, head shape: extra rect, head width: narrow, mouth corners: extra low, mouth height: extra thin, mouth width: extra small, nose shape: extra straight, nose width: narrow, teeth visible: no,",2,D39A3,0,60,29,60,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5oclock shadow: no (42%), age: 34 (60%), arched eyebrows: no, attractive: no (92%), bags under eyes: no (80%), bald: no (53%), bangs: no (78%), beard: no (50%), big lips: no (49%), big nose: yes (15%), black hair: yes (85%), blond hair: no, blurry: no (6%), brown hair: no (66%), bushy eyebrows: no (15%), chubby: yes (32%), double chin: no (13%), expression: neutral (97%), gender: male (86%), glasses: yes, goatee: no (75%), gray hair: no (67%), heavy makeup: no (85%), high cheekbones: no (78%), mouth open: no (86%), mustache: no (41%), narrow eyes: no, oval face: yes (53%), pale skin: no (67%), pitch: -9.33, pointy nose: no, race: white (97%), receding hairline: no (35%), rosy cheeks: no, sideburns: no (94%), straight hair: yes (25%), wavy hair: no (52%), wearing earrings: no (72%), wearing hat: no (46%), wearing lipstick: no (98%), wearing necklace: no (79%), wearing necktie: no (15%), yaw: -8.93, young: yes (5%), chin size: large, color background: 231e16 (1%), color clothes middle: 282219 (2%), color eyes: 29291f (93%), color hair: 2e2c25 (98%), color skin: 795b47, eyebrows corners: low, eyebrows position: extra low, eyebrows size: extra thin, eyes corners: low, eyes distance: average, eyes position: average, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: brown (98%), hair forehead: yes, hair length: none, hair mustache: none, hair sides: thin, hair top: very short, head shape: extra rect, head width: extra narrow, mouth corners: extra low, mouth height: average, mouth width: extra small, nose shape: extra straight, nose width: wide, teeth visible: no,",GT,D39A3,0,42,34,60,0,999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5oclock shadow: no (59%), age: 36 (60%), arched eyebrows: no, attractive: no (94%), bags under eyes: no (40%), bald: yes (35%), bangs: no (37%), beard: yes (33%), big lips: no (4%), big nose: yes (45%), black hair: no (27%), blond hair: no (89%), blurry: yes (37%), brown hair: no (94%), bushy eyebrows: no (45%), chubby: yes (49%), double chin: yes (18%), expression: smile (17%), gender: male (57%), glasses: no, goatee: yes (27%), gray hair: no (20%), heavy makeup: no (86%), high cheekbones: yes (8%), mouth open: yes (32%), mustache: yes (36%), narrow eyes: no (34%), oval face: yes (39%), pale skin: no (36%), pitch: -8.32, pointy nose: no, race: asian, receding hairline: no (2%), rosy cheeks: no, sideburns: no (2%), straight hair: no, wavy hair: no (56%), wearing earrings: no (51%), wearing hat: yes (54%), wearing lipstick: no (94%), wearing necklace: no (69%), wearing necktie: no (63%), yaw: -13.32, young: no (23%), chin size: extra large, color clothes middle: 080905 (3%), color eyes: 151407 (82%), color hair: 0a0b07 (41%), color skin: 282016, eyebrows corners: extra low, eyebrows position: extra low, eyebrows size: extra thin, eyes corners: extra low, eyes distance: far, eyes position: extra low, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: black (41%), hair forehead: no, hair length: none, hair mustache: none, hair sides: very thin, hair top: very short, head shape: extra rect, head width: average, mouth corners: extra low, mouth height: average, mouth width: extra small, nose shape: extra straight, nose width: wide, teeth visible: no,",1,D39A5,0,59,36,60,0,999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5oclock shadow: no (57%), age: 37 (60%), arched eyebrows: no (53%), attractive: no (72%), bags under eyes: no (19%), bald: yes (17%), bangs: no (58%), beard: yes (19%), big lips: yes (44%), big nose: yes (43%), black hair: yes (64%), blond hair: no, blurry: yes (5%), brown hair: no, bushy eyebrows: no (3%), chubby: yes (8%), double chin: no (21%), expression: smile (46%), gender: male (36%), glasses: no, goatee: yes (15%), gray hair: no (75%), heavy makeup: no (83%), high cheekbones: yes (41%), mouth open: yes (32%), mustache: yes (17%), narrow eyes: no (25%), oval face: yes (47%), pale skin: no (13%), pitch: -8.61, pointy nose: no (96%), race: asian (41%), receding hairline: yes (34%), rosy cheeks: no, sideburns: no (19%), straight hair: no (41%), wavy hair: no (84%), wearing earrings: no (42%), wearing hat: no (26%), wearing lipstick: no (80%), wearing necklace: no (71%), wearing necktie: no (56%), yaw: -12.04, young: yes (39%), chin size: extra large, color clothes middle: 696874 (6%), color eyes: 171715 (92%), color hair: 0d0e0a (65%), color skin: 45382d, eyebrows corners: extra low, eyebrows position: extra low, eyebrows size: extra thin, eyes corners: average, eyes distance: extra far, eyes position: extra low, eyes shape: extra round, glasses rim: no, hair beard: none, hair color type: black (65%), hair forehead: no, hair length: none, hair mustache: none, hair sides: very thin, hair top: short, head shape: rect, head width: narrow, mouth corners: raised, mouth height: thin, mouth width: small, nose shape: extra straight, nose width: extra wide, teeth visible: no,",2,D39A5,0,57,37,60,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5oclock shadow: yes (36%), age: 26 (60%), arched eyebrows: no (65%), attractive: no (80%), bags under eyes: no (30%), bald: no (39%), bangs: no (89%), beard: yes (93%), big lips: no (27%), big nose: yes (23%), black hair: yes (85%), blond hair: no, blurry: no (8%), brown hair: no (88%), bushy eyebrows: yes (84%), chubby: yes (16%), double chin: no (37%), expression: neutral (99%), gender: male (97%), glasses: no, goatee: yes (85%), gray hair: no (90%), heavy makeup: no (88%), high cheekbones: no (78%), mouth open: no (86%), mustache: yes (88%), narrow eyes: no (57%), oval face: yes (29%), pale skin: no, pitch: -9.06, pointy nose: no (93%), race: white, receding hairline: no (44%), rosy cheeks: no, sideburns: yes (72%), straight hair: no (19%), wavy hair: no (50%), wearing earrings: no (78%), wearing hat: no (43%), wearing lipstick: no (99%), wearing necklace: no (90%), wearing necktie: no (24%), yaw: -6.4, young: yes (9%), chin size: extra small, color background: 352f24 (0%), color beard: 2a2218 (74%), color clothes middle: 473a27 (3%), color eyes: 1f1a16 (96%), color hair: 231f15 (90%), color mustache: 231a11 (81%), color skin: 7b5b4b, eyebrows corners: extra low, eyebrows position: extra low, eyebrows size: extra thin, eyes corners: low, eyes distance: average, eyes position: low, eyes shape: extra round, glasses rim: no, hair beard: thick, hair color type: brown (90%), hair forehead: no, hair length: none, hair mustache: thick, hair sides: thin, hair top: short, head shape: rect, head width: narrow, mouth corners: average, mouth height: extra thin, mouth width: extra small, nose shape: extra straight, nose width: extra wide, teeth visible: no,",1,D39A6,1,36,26,60,0,65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
